l    time_i    C(l)    Tau_i     Delta_n
1    0.0    4    0.627512    1
2    0.627512    3    0.514718    1
3    1.14223    2    0.225936    0.074416
4    1.368166    1    0.455178    0.249639
5    1.823344    2    1.494592    0.450458
6    3.317936    3    0.942813    0.190922
7    4.260749    2    0.29642    0.052016
8    4.557169    1    0.244751    0.035334
9    4.80192    0    0.371583    0.049469
10    5.173503    1    0.382232    0.0688
11    5.555735    0    0.429145    0.047619
12    5.98488    1    0.300408    0.044743
13    6.285288    0    0.263934    0.025583
14    6.549222    1    0.528665    0.066907
15    7.077887    0    0.465038    0.03936
16    7.542925    1    0.431993    0.04547
17    7.974918    0    0.400978    0.029719
18    8.375896    1    0.595218    0.053331
19    8.971114    0    0.201262    0.013564
20    9.172376    1    0.258413    0.020714
21    9.430789    2    1.524442    0.085642
22    10.955231    1    0.52729    0.039036
23    11.482521    0    0.177369    0.008388
24    11.65989    1    0.239414    0.015811
25    11.899304    0    0.225218    0.010258
26    12.124522    1    0.235609    0.01476
27    12.360131    0    0.252044    0.011006
28    12.612175    1    0.230797    0.013736
29    12.842972    0    0.340408    0.014149
30    13.18338    1    0.380693    0.021248
31    13.564073    0    0.531905    0.020636
32    14.095978    1    0.361164    0.018631
33    14.457142    2    1.753499    0.058205
34    16.210641    1    0.46852    0.02433
35    16.679161    0    0.365839    0.010613
36    17.045    1    0.564327    0.024631
37    17.609327    0    0.198431    0.005577
38    17.807758    1    0.255639    0.010569
39    18.063397    2    1.134662    0.02967
40    19.198059    1    0.318804    0.01409
41    19.516863    0    0.154744    0.003783
42    19.671607    1    0.565755    0.021184
43    20.237362    0    0.285918    0.006851
44    20.52328    1    0.191465    0.006842
45    20.714745    0    0.24658    0.005761
46    20.961325    1    0.365572    0.012625
47    21.326897    0    0.266252    0.006076
48    21.593149    1    0.428553    0.014154
49    22.021702    2    2.32281    0.04739
50    24.344512    1    0.488368    0.017278
51    24.83288    0    0.251816    0.004619
52    25.084696    1    0.523209    0.015287
53    25.607905    2    1.498273    0.025793
54    27.106178    1    0.517315    0.016346
55    27.623493    2    2.668363    0.039755
56    30.291856    3    0.469463    0.013264
57    30.761319    2    0.425229    0.013126
58    31.186548    1    0.217184    0.005933
59    31.403732    0    0.420346    0.005711
60    31.824078    1    0.563597    0.013662
61    32.387675    0    0.385015    0.005129
62    32.77269    1    0.573889    0.013322
63    33.346579    2    2.377886    0.029374
64    35.724465    1    0.372663    0.00898
65    36.097128    0    0.233215    0.002683
66    36.330343    1    0.245419    0.005237
67    36.575762    0    0.198327    0.002261
68    36.774089    1    0.28331    0.005936
69    37.057399    0    0.370241    0.004169
70    37.42764    1    0.454856    0.009278
71    37.882496    0    0.216776    0.002414
72    38.099272    1    0.39723    0.007892
73    38.496502    0    0.518193    0.005682
74    39.014695    1    0.249823    0.004836
75    39.264518    0    0.289994    0.003122
76    39.554512    1    0.365827    0.006938
77    39.920339    0    0.382675    0.004063
78    40.303014    1    0.545854    0.010057
79    40.848868    0    0.402064    0.004207
80    41.250932    1    0.172441    0.003101
81    41.423373    0    0.263669    0.002718
82    41.687042    1    0.432816    0.00764
83    42.119858    2    1.351281    0.013458
84    43.471139    1    0.392885    0.007922
85    43.864024    0    0.292714    0.002815
86    44.156738    1    0.5269    0.008821
87    44.683638    0    0.346811    0.003302
88    45.030449    1    0.297531    0.004866
89    45.32798    0    0.333191    0.003132
90    45.661171    1    0.481437    0.007703
91    46.142608    0    0.519139    0.004806
92    46.661747    1    0.497647    0.007742
93    47.159394    0    0.34384    0.003136
94    47.503234    1    0.185132    0.002825
95    47.688366    0    0.154211    0.001393
96    47.842577    1    0.494189    0.007422
97    48.336766    0    0.503588    0.004503
98    48.840354    1    0.379708    0.005565
99    49.220062    0    0.208942    0.001846
100    49.429004    1    0.561589    0.008055
101    49.990593    0    0.324452    0.002844
102    50.315045    1    0.380004    0.005328
103    50.695049    0    0.353848    0.003067
104    51.048897    1    0.585777    0.008027
105    51.634674    0    0.362523    0.003108
106    51.997197    1    0.168756    0.00227
107    52.165953    0    0.321827    0.002726
108    52.48778    1    0.356273    0.004727
109    52.844053    0    0.276746    0.002321
110    53.120799    1    0.537785    0.006996
111    53.658584    0    0.180271    0.001503
112    53.838855    1    0.39291    0.005014
113    54.231765    2    1.073117    0.008756
114    55.304882    3    0.955008    0.015313
115    56.25989    2    0.200245    0.003447
116    56.460135    1    0.451382    0.007037
117    56.911517    0    0.225052    0.001805
118    57.136569    1    0.207845    0.002548
119    57.344414    0    0.327405    0.002603
120    57.671819    1    0.280995    0.003405
121    57.952814    0    0.409555    0.003217
122    58.362369    1    0.458567    0.005463
123    58.820936    0    0.408741    0.003171
124    59.229677    1    0.177126    0.00208
125    59.406803    0    0.397004    0.00304
126    59.803807    1    0.32407    0.003759
127    60.127877    0    0.251396    0.001906
128    60.379273    1    0.166288    0.001908
129    60.545561    0    0.195575    0.001473
130    60.741136    1    0.189465    0.002158
131    60.930601    0    0.482079    0.003593
132    61.41268    1    0.366798    0.004122
133    61.779478    0    0.417705    0.003072
134    62.197183    1    0.27572    0.003055
135    62.472903    2    2.739336    0.019182
136    65.212239    1    0.394997    0.005391
137    65.607236    0    0.294404    0.00197
138    65.90164    1    0.21359    0.002278
139    66.11523    2    2.423512    0.015583
140    68.538742    1    0.446912    0.005796
141    68.985654    2    0.88442    0.005428
142    69.870074    3    0.770659    0.009713
143    70.640733    2    0.434068    0.005954
144    71.074801    3    0.823071    0.01009
145    71.897872    4    0.518629    0.006942
146    72.416501    5    0.496405    0.00676
147    72.912906    4    0.377396    0.005149
148    73.290302    3    0.288893    0.003872
149    73.579195    2    0.347896    0.004532
150    73.927091    1    0.330496    0.003893
151    74.257587    0    0.542391    0.003317
152    74.799978    1    0.52949    0.005184
153    75.329468    0    0.300138    0.001818
154    75.629606    1    0.24782    0.002396
155    75.877426    0    0.345971    0.002078
156    76.223397    1    0.4722    0.004508
157    76.695597    0    0.30421    0.001814
158    76.999807    1    0.457461    0.004304
159    77.457268    0    0.293729    0.00174
160    77.750997    1    0.316843    0.002944
161    78.06784    0    0.466298    0.002738
162    78.534138    1    0.326988    0.003003
163    78.861126    0    0.209688    0.001221
164    79.070814    1    0.563592    0.00511
165    79.634406    0    0.3003    0.00174
166    79.934706    1    0.193734    0.001736
167    80.12844    0    0.302925    0.001743
168    80.431365    1    0.586892    0.005196
169    81.018257    0    0.161656    0.000926
170    81.179913    1    0.190478    0.001668
171    81.370391    0    0.446621    0.00254
172    81.817012    1    0.194711    0.001692
173    82.011723    0    0.325716    0.001836
174    82.337439    1    0.28339    0.002443
175    82.620829    0    0.210927    0.001181
176    82.831756    1    0.543804    0.004633
177    83.37556    0    0.282871    0.001576
178    83.658431    1    0.28456    0.002396
179    83.942991    2    0.952406    0.005234
180    84.895397    3    1.190636    0.012269
