l    time_i    C(l)    Tau_i     Delta_n
1    0.0    4    0.23112    1
2    0.23112    5    0.45626    1
3    0.68738    6    0.35424    0.34009
4    1.04162    5    0.54782    0.34466
5    1.58944    4    0.25739    0.10831
6    1.84683    5    0.15873    0.05959
7    2.00556    6    0.16121    0.05171
8    2.16677    7    0.15043    0.0485
9    2.3172    8    0.18442    0.07372
10    2.50162    9    0.27799    0.10001
11    2.77961    10    0.24442    0.08083
12    3.02403    9    0.16217    0.0509
13    3.1862    10    0.18133    0.04972
14    3.36753    9    0.19437    0.05194
15    3.5619    10    0.36819    0.08249
16    3.93009    9    0.26913    0.05828
17    4.19922    10    0.11623    0.02184
18    4.31545    9    0.14797    0.02835
19    4.46342    10    0.20754    0.03537
20    4.67096    9    0.29891    0.05018
21    4.96987    10    0.35021    0.05102
22    5.32008    9    0.19122    0.02771
23    5.5113    10    0.21194    0.02717
24    5.72324    9    0.14387    0.01911
25    5.86711    10    0.25812    0.03007
26    6.12523    9    0.11033    0.01363
27    6.23556    10    0.16337    0.0176
28    6.39893    9    0.15607    0.01816
29    6.555    8    0.65511    0.06173
30    7.21011    7    1.07075    0.12431
31    8.28086    8    0.26963    0.03083
32    8.55049    7    0.89618    0.0799
33    9.44667    8    0.30686    0.02995
34    9.75353    7    0.41671    0.03155
35    10.17024    6    0.32794    0.0289
36    10.49818    5    0.26575    0.02305
37    10.76393    6    0.17039    0.01446
38    10.93432    7    0.13467    0.0111
39    11.06899    8    0.11506    0.00928
40    11.18405    7    0.60967    0.0394
41    11.79372    6    0.27969    0.0208
42    12.07341    5    0.57192    0.04111
43    12.64533    6    0.19774    0.01425
44    12.84307    7    0.1484    0.00993
45    12.99147    6    0.30483    0.02031
46    13.2963    5    0.548    0.03417
47    13.8443    6    0.30021    0.01948
48    14.14451    7    0.12503    0.0073
49    14.26954    8    0.29296    0.0176
50    14.5625    9    0.15099    0.00796
51    14.71349    10    0.28465    0.01543
52    14.99814    9    0.23385    0.01364
53    15.23199    8    0.68116    0.03426
54    15.91315    9    0.29813    0.01444
55    16.21128    10    0.19725    0.00926
56    16.40853    9    0.33265    0.01756
57    16.74118    8    0.9287    0.04026
58    17.66988    7    0.72734    0.03121
59    18.39722    8    0.25809    0.01227
60    18.65531    7    1.02316    0.0396
61    19.67847    8    0.17678    0.00784
62    19.85525    9    0.12014    0.00436
63    19.97539    10    0.15771    0.00593
64    20.1331    9    0.26422    0.01151
65    20.39732    10    0.16597    0.00609
66    20.56329    9    0.12025    0.0051
67    20.68354    10    0.12409    0.00447
68    20.80763    9    0.22146    0.0092
69    21.02909    10    0.27581    0.00969
70    21.3049    9    0.1228    0.00496
71    21.4277    10    0.21    0.00718
72    21.6377    9    0.34013    0.01335
73    21.97783    10    0.21229    0.00705
74    22.19012    9    0.27167    0.01029
75    22.46179    10    0.25127    0.00811
76    22.71306    9    0.16883    0.00621
77    22.88189    10    0.35253    0.01103
78    23.23442    9    0.21648    0.00775
79    23.4509    10    0.20341    0.00618
80    23.65431    9    0.31659    0.01099
81    23.9709    10    0.30494    0.009
82    24.27584    9    0.28154    0.00944
83    24.55738    10    0.22887    0.00656
