l    time_i    C(l)    Tau_i     Delta_n
1    0.0    1    0.125006    1
2    0.125006    2    0.216708    1
3    0.341714    3    0.128944    0.273965
4    0.470658    4    0.199253    0.297432
5    0.669911    3    0.138731    0.17156
6    0.808642    4    0.105616    0.087057
7    0.914258    3    0.08706    0.073752
8    1.001318    2    0.17913    0.105545
9    1.180448    1    0.06272    0.044941
10    1.243168    0    0.112866    0.068724
11    1.356034    1    0.211748    0.122611
12    1.567782    0    0.209163    0.092965
13    1.776945    1    0.085095    0.037039
14    1.86204    0    0.111308    0.040086
15    1.973348    1    0.057591    0.022295
16    2.030939    2    0.246932    0.073708
17    2.277871    3    0.256096    0.092561
18    2.533967    2    0.1677    0.050217
19    2.701667    1    0.041299    0.012561
20    2.742966    2    0.354902    0.0771
21    3.097868    1    0.121868    0.031874
22    3.219736    0    0.079377    0.014705
23    3.299113    1    0.149143    0.036966
24    3.448256    0    0.141695    0.024232
25    3.589951    1    0.084598    0.018992
26    3.674549    0    0.098605    0.015658
27    3.773154    1    0.075195    0.015846
28    3.848349    0    0.174042    0.025599
29    4.022391    1    0.164947    0.031671
30    4.187338    2    0.269794    0.035297
31    4.457132    1    0.166675    0.031107
32    4.623807    0    0.122424    0.014551
33    4.746231    1    0.190388    0.03082
34    4.936619    0    0.041925    0.004774
35    4.978544    1    0.069887    0.010663
36    5.048431    2    0.502698    0.051458
37    5.551129    1    0.078548    0.011998
38    5.629677    0    0.057186    0.005264
39    5.686863    1    0.147217    0.019849
40    5.83408    2    0.218555    0.019153
41    6.052635    1    0.041412    0.005834
42    6.094047    0    0.125625    0.010394
43    6.219672    1    0.113249    0.01397
44    6.332921    0    0.112588    0.008962
45    6.445509    1    0.216569    0.025074
46    6.662078    2    0.407448    0.029982
47    7.069526    1    0.10969    0.013339
48    7.179216    2    0.516903    0.033448
49    7.696119    1    0.203915    0.022434
50    7.900034    0    0.070439    0.004228
51    7.970473    1    0.046111    0.004532
52    8.016584    2    0.583045    0.032353
53    8.599629    3    0.073031    0.007235
54    8.67266    2    0.205947    0.021453
55    8.878607    1    0.06733    0.006437
56    8.945937    2    0.695569    0.033642
57    9.641506    1    0.063694    0.005643
58    9.7052    2    0.271582    0.01188
59    9.976782    1    0.048451    0.004147
60    10.025233    2    0.677907    0.027064
61    10.70314    1    0.098106    0.00784
62    10.801246    2    0.703359    0.024803
63    11.504605    1    0.13814    0.010254
64    11.642745    0    0.161467    0.00531
65    11.804212    1    0.211496    0.015012
66    12.015708    0    0.150787    0.00488
67    12.166495    1    0.07482    0.005133
68    12.241315    0    0.054108    0.001728
69    12.295423    1    0.087756    0.00592
70    12.383179    0    0.138424    0.004369
71    12.521603    1    0.111048    0.007309
72    12.632651    2    0.277591    0.008519
73    12.910242    1    0.206633    0.013679
74    13.116875    0    0.103157    0.003101
75    13.220032    1    0.132458    0.008253
76    13.35249    0    0.090155    0.002684
77    13.442645    1    0.114114    0.006944
78    13.556759    0    0.102007    0.003007
79    13.658766    1    0.101615    0.00605
80    13.760381    0    0.166763    0.004838
81    13.927144    1    0.129036    0.007486
82    14.05618    0    0.044977    0.001291
83    14.101157    1    0.155243    0.008805
84    14.2564    0    0.046155    0.001323
85    14.302555    1    0.176932    0.009781
86    14.479487    0    0.070111    0.002004
87    14.549598    1    0.206021    0.011053
88    14.755619    2    0.171209    0.00484
89    14.926828    1    0.15887    0.009186
90    15.085698    2    0.196633    0.005447
