l    time_i    C(l)    Tau_i     Delta_n
1    0.0    10    0.034537    1
2    0.034537    9    0.038008    1
3    0.072545    10    0.098465    0.301667
4    0.17101    9    0.058577    0.198434
5    0.229587    10    0.17806    0.183757
6    0.407647    9    0.075558    0.11932
7    0.483205    8    0.230626    0.115099
8    0.713831    7    0.324196    0.312319
9    1.038027    8    0.033175    0.03097
10    1.071202    9    0.080164    0.048553
11    1.151366    10    0.076528    0.033003
12    1.227894    9    0.192337    0.11644
13    1.420231    10    0.062596    0.023838
14    1.482827    9    0.105317    0.050014
15    1.588144    10    0.173403    0.056239
16    1.761547    9    0.09296    0.036758
17    1.854507    8    0.744074    0.154446
18    2.598581    9    0.028726    0.009232
19    2.627307    10    0.056211    0.008204
20    2.683518    9    0.081708    0.023352
21    2.765226    10    0.156988    0.021579
22    2.922214    9    0.034939    0.009209
23    2.957153    10    0.059475    0.007639
24    3.016628    9    0.049204    0.012434
25    3.065832    10    0.080775    0.010004
26    3.146607    9    0.077017    0.018359
27    3.223624    8    0.299589    0.03355
28    3.523213    9    0.096451    0.023371
29    3.619664    10    0.035526    0.003674
30    3.65519    9    0.085742    0.017868
31    3.740932    10    0.074079    0.007547
32    3.815011    9    0.035749    0.007115
33    3.85076    10    0.138699    0.013451
34    3.989459    9    0.053733    0.010202
35    4.043192    10    0.031979    0.002996
36    4.075171    9    0.10573    0.019202
37    4.180901    10    0.190629    0.017202
38    4.37153    9    0.034421    0.005871
39    4.405951    10    0.042868    0.003682
40    4.448819    9    0.137534    0.022431
41    4.586353    10    0.031772    0.002732
42    4.618125    9    0.070274    0.010904
43    4.688399    10    0.034039    0.002908
44    4.722438    9    0.104563    0.015567
45    4.827001    10    0.088363    0.007433
46    4.915364    9    0.074999    0.010647
47    4.990363    10    0.0833    0.006813
48    5.073663    9    0.039349    0.005408
49    5.113012    10    0.050919    0.00407
50    5.163931    9    0.174883    0.022939
51    5.338814    8    0.503857    0.036914
52    5.842671    9    0.035956    0.005562
53    5.878627    10    0.057979    0.003856
54    5.936606    9    0.066391    0.007851
55    6.002997    10    0.057198    0.003754
56    6.060195    9    0.049297    0.005687
57    6.109492    8    0.220869    0.013917
58    6.330361    9    0.046455    0.006635
59    6.376816    8    0.307778    0.017931
60    6.684594    9    0.086755    0.011639
61    6.771349    10    0.097139    0.005368
62    6.868488    9    0.072083    0.007606
63    6.940571    10    0.079475    0.004309
64    7.020046    9    0.075611    0.007756
65    7.095657    10    0.036629    0.001967
66    7.132286    9    0.03524    0.003547
67    7.167526    8    0.464793    0.023392
68    7.632319    9    0.136848    0.016002
69    7.769167    10    0.063847    0.003032
70    7.833014    9    0.071412    0.006703
71    7.904426    10    0.051018    0.002403
72    7.955444    9    0.172787    0.015665
73    8.128231    10    0.128412    0.005997
74    8.256643    9    0.144687    0.012496
75    8.40133    10    0.101489    0.004658
76    8.502819    9    0.117025    0.009728
77    8.619844    10    0.080178    0.003631
78    8.700022    9    0.184751    0.014754
79    8.884773    10    0.166806    0.007426
80    9.051579    9    0.128522    0.009805
81    9.180101    10    0.059702    0.002611
82    9.239803    9    0.054084    0.00403
83    9.293887    10    0.05683    0.002461
84    9.350717    9    0.058051    0.00426
85    9.408768    10    0.19746    0.008348
86    9.606228    9    0.050034    0.003589
87    9.656262    10    0.066409    0.002738
88    9.722671    9    0.050157    0.003548
89    9.772828    10    0.195816    0.007883
90    9.968644    9    0.045938    0.003182
91    10.014582    8    0.766858    0.028178
92    10.78144    9    0.141243    0.011929
93    10.922683    10    0.038388    0.001318
94    10.961071    9    0.143086    0.009243
95    11.104157    8    0.377422    0.012586
96    11.481579    7    0.087635    0.00693
97    11.569214    6    0.393545    0.032803
98    11.962759    5    0.170986    0.014092
99    12.133745    4    0.288067    0.02319
100    12.421812    3    0.059075    0.004733
101    12.480887    4    0.288597    0.022601
102    12.769484    5    0.066429    0.005152
103    12.835913    6    0.065383    0.004954
104    12.901296    5    0.305582    0.022832
105    13.206878    4    0.048033    0.003526
106    13.254911    3    0.157944    0.011665
107    13.412855    4    0.252217    0.01806
108    13.665072    5    0.151757    0.010755
109    13.816829    4    0.290605    0.02
110    14.107434    5    0.069317    0.004739
111    14.176751    4    0.28869    0.018982
112    14.465441    3    0.134669    0.008902
113    14.60011    2    0.102524    0.006715
114    14.702634    1    0.189571    0.01273
115    14.892205    2    0.163773    0.010878
116    15.055978    3    0.446576    0.028444
117    15.502554    4    0.322459    0.019531
118    15.825013    5    0.073838    0.004457
119    15.898851    6    0.135346    0.00792
120    16.034197    7    0.040854    0.002466
121    16.075051    8    0.081063    0.004885
122    16.156114    7    0.480691    0.02699
123    16.636805    6    0.07912    0.004588
124    16.715925    7    0.177424    0.010177
125    16.893349    8    0.108286    0.006148
126    17.001635    9    0.045813    0.002443
127    17.047448    10    0.14729    0.004933
128    17.194738    9    0.05393    0.002537
129    17.248668    10    0.073165    0.002418
130    17.321833    9    0.036641    0.001709
131    17.358474    10    0.0915    0.002993
132    17.449974    9    0.045873    0.002121
133    17.495847    10    0.066861    0.002166
134    17.562708    9    0.052086    0.002388
135    17.614794    10    0.105725    0.003389
136    17.720519    9    0.053242    0.002416
137    17.773761    10    0.060538    0.001921
138    17.834299    9    0.177281    0.00792
139    18.01158    10    0.103494    0.003247
140    18.115074    9    0.144941    0.006334
141    18.260015    10    0.080257    0.002488
142    18.340272    9    0.134574    0.005773
143    18.474846    10    0.10889    0.003335
144    18.583736    9    0.029291    0.00124
145    18.613027    10    0.050129    0.001522
146    18.663156    9    0.055957    0.002354
147    18.719113    10    0.089207    0.002687
148    18.80832    9    0.041371    0.001725
149    18.849691    10    0.078571    0.002344
150    18.928262    9    0.061316    0.002535
151    18.989578    10    0.116168    0.003428
152    19.105746    9    0.033975    0.001392
153    19.139721    10    0.033794    0.000989
154    19.173515    9    0.046535    0.001895
155    19.22005    8    0.303547    0.008724
156    19.523597    7    0.139615    0.006521
157    19.663212    8    0.105881    0.005166
158    19.769093    9    0.035626    0.001641
159    19.804719    10    0.113251    0.003177
160    19.91797    9    0.062783    0.002478
161    19.980753    10    0.103937    0.002883
162    20.08469    9    0.129208    0.005033
163    20.213898    10    0.046358    0.001275
164    20.260256    9    0.170098    0.006517
165    20.430354    10    0.063578    0.001735
166    20.493932    9    0.041011    0.001552
167    20.534943    10    0.094287    0.002552
168    20.62923    9    0.124128    0.004644
169    20.753358    10    0.139804    0.003737
170    20.893162    9    0.074074    0.002732
171    20.967236    10    0.033761    0.000894
172    21.000997    9    0.158667    0.005781
173    21.159664    10    0.079284    0.002086
174    21.238948    9    0.027938    0.001006
175    21.266886    10    0.119769    0.003121
176    21.386655    9    0.198653    0.007053
177    21.585308    10    0.034686    0.000896
178    21.619994    9    0.032154    0.001128
179    21.652148    10    0.179995    0.004602
180    21.832143    9    0.070596    0.002451
181    21.902739    10    0.057354    0.001449
182    21.960093    9    0.030905    0.001067
183    21.990998    10    0.156832    0.003924
184    22.14783    9    0.124271    0.004237
185    22.272101    8    0.93888    0.022357
186    23.210981    9    0.043688    0.001736
187    23.254669    10    0.073718    0.001679
188    23.328387    9    0.041624    0.001364
189    23.370011    10    0.048465    0.001097
190    23.418476    9    0.07881    0.002567
191    23.497286    10    0.167398    0.003755
192    23.664684    9    0.062691    0.00202
193    23.727375    10    0.127282    0.002819
194    23.854657    9    0.200128    0.006354
195    24.054785    10    0.033317    0.000732
196    24.088102    9    0.126072    0.003945
197    24.214174    8    0.200846    0.00437
198    24.41502    9    0.043249    0.001637
199    24.458269    10    0.142011    0.003046
200    24.60028    9    0.069621    0.002138
